UserID,Age,Gender,Education,Skills,Interests,Preferred Industry,career label
359,22,Other,Master's,"Marketing, Finance",Business,Education,Graphic Designer
360,36,Female,Bachelor's,"Finance, Data Analysis, Writing","Sports, Arts",IT,Doctor
361,43,Female,Bachelor's,"Marketing, Programming","Sports, Science",IT,Graphic Designer
362,37,Other,High School,"Marketing, Finance","Business, Sports",Marketing,Doctor
363,50,Other,High School,"Engineering, Design, Data Analysis",Arts,Healthcare,Marketing Manager
364,41,Male,Bachelor's,Finance,Arts,IT,Mechanical Engineer
365,34,Other,PhD,Writing,"Science, Technology",Engineering,Graphic Designer
366,27,Male,High School,Programming,"Business, Science",Education,Software Engineer
367,21,Female,Bachelor's,Finance,"Sports, Technology",Healthcare,Data Scientist
368,43,Male,High School,Finance,Science,Healthcare,Marketing Manager
369,41,Other,PhD,Programming,"Technology, Business",Healthcare,Marketing Manager
370,27,Male,PhD,"Writing, Marketing",Sports,Engineering,Teacher
371,39,Female,PhD,"Marketing, Design, Programming","Business, Sports",Engineering,Marketing Manager
372,45,Other,Bachelor's,Programming,Arts,Marketing,Mechanical Engineer
373,26,Other,PhD,"Writing, Programming","Technology, Business",Engineering,Teacher
374,41,Female,Master's,"Design, Finance, Writing",Business,Engineering,Financial Analyst
375,19,Other,Bachelor's,"Writing, Programming",Sports,Education,Data Scientist
376,37,Female,Master's,"Engineering, Finance, Marketing",Science,Entertainment,Software Engineer
377,36,Male,Bachelor's,Writing,Technology,Marketing,Sports Coach
378,29,Other,High School,Marketing,"Education, Business",Marketing,Financial Analyst
379,31,Other,Master's,"Healthcare, Data Analysis, Finance",Education,IT,Marketing Manager
380,45,Other,Bachelor's,"Programming, Finance, Engineering","Sports, Technology",Finance,Graphic Designer
381,23,Other,Master's,"Design, Healthcare, Programming",Science,Entertainment,Financial Analyst
382,30,Male,Master's,"Design, Writing, Engineering","Science, Business",Education,Artist
383,22,Female,High School,Programming,Education,Engineering,Mechanical Engineer
384,31,Other,Bachelor's,Design,"Education, Business",Marketing,Marketing Manager
385,32,Female,PhD,"Writing, Engineering",Technology,Healthcare,Doctor
386,29,Female,High School,"Writing, Marketing, Programming","Healthcare, Education",Education,Sports Coach
387,36,Female,Bachelor's,Design,"Education, Science",Marketing,Graphic Designer
388,38,Female,Master's,Marketing,"Business, Sports",IT,Doctor
389,31,Male,High School,Writing,Science,Marketing,Marketing Manager
390,47,Other,High School,Writing,"Business, Sports",Education,Graphic Designer
391,39,Male,Bachelor's,"Data Analysis, Engineering, Writing",Business,Education,Doctor
392,46,Other,PhD,"Design, Finance","Healthcare, Sports",Healthcare,Data Scientist
393,24,Male,PhD,Design,Technology,Engineering,Sports Coach
394,37,Other,Bachelor's,"Design, Healthcare, Engineering",Science,IT,Marketing Manager
395,34,Other,High School,"Data Analysis, Engineering, Design",Arts,Marketing,Marketing Manager
396,36,Female,PhD,"Marketing, Healthcare, Finance",Arts,Education,Mechanical Engineer
397,31,Male,Bachelor's,Writing,Arts,IT,Teacher
398,41,Other,Bachelor's,Engineering,"Technology, Sports",Engineering,Artist
399,31,Male,Master's,"Writing, Design","Sports, Education",Engineering,Doctor
400,34,Female,Master's,"Engineering, Finance",Technology,Marketing,Artist
401,19,Other,High School,"Engineering, Data Analysis, Finance","Arts, Healthcare",Education,Graphic Designer
402,41,Male,Master's,Engineering,"Education, Healthcare",Healthcare,Artist
403,22,Other,Master's,"Engineering, Design, Finance",Education,Entertainment,Marketing Manager
404,43,Other,PhD,"Data Analysis, Writing",Education,Education,Software Engineer
405,23,Female,High School,"Engineering, Programming, Writing",Technology,Engineering,Data Scientist
406,33,Other,Master's,Writing,"Healthcare, Sports",Engineering,Doctor
407,27,Male,Bachelor's,"Programming, Data Analysis","Science, Arts",Engineering,Graphic Designer
408,49,Other,Master's,"Data Analysis, Healthcare",Business,Education,Software Engineer
409,36,Female,Master's,"Design, Marketing",Education,Finance,Doctor
410,28,Other,High School,Engineering,Business,Marketing,Sports Coach
411,33,Other,Master's,Programming,"Healthcare, Business",Education,Graphic Designer
412,20,Female,High School,"Data Analysis, Programming, Marketing","Sports, Business",Engineering,Data Scientist
413,47,Other,Master's,"Finance, Writing, Data Analysis","Technology, Education",IT,Doctor
414,38,Other,PhD,"Healthcare, Design, Programming",Healthcare,Healthcare,Data Scientist
415,35,Male,PhD,Finance,"Healthcare, Technology",Entertainment,Software Engineer
416,36,Female,PhD,Healthcare,"Arts, Education",Entertainment,Financial Analyst
417,49,Female,Bachelor's,"Engineering, Healthcare","Education, Healthcare",Marketing,Mechanical Engineer
418,35,Female,High School,"Design, Engineering, Data Analysis",Education,Healthcare,Sports Coach
419,39,Other,Master's,Programming,Business,IT,Teacher
420,22,Female,High School,"Engineering, Marketing","Healthcare, Science",Engineering,Software Engineer
421,38,Other,Master's,"Data Analysis, Programming","Sports, Healthcare",Finance,Sports Coach
422,46,Male,Bachelor's,Programming,Arts,Marketing,Marketing Manager
423,23,Other,PhD,"Marketing, Engineering","Science, Business",Finance,Doctor
424,36,Female,Bachelor's,"Finance, Healthcare","Science, Sports",Entertainment,Graphic Designer
425,44,Female,PhD,"Design, Programming, Healthcare",Technology,IT,Financial Analyst
426,35,Male,High School,"Writing, Marketing, Programming",Sports,Healthcare,Teacher
427,27,Female,High School,"Writing, Design, Healthcare",Arts,Finance,Artist
428,35,Other,Bachelor's,"Writing, Design","Technology, Arts",Finance,Software Engineer
429,34,Male,Master's,Design,Science,Marketing,Financial Analyst
430,35,Male,Bachelor's,Programming,"Healthcare, Business",Finance,Data Scientist
431,22,Female,Master's,"Finance, Writing, Engineering",Business,Finance,Teacher
432,37,Female,Bachelor's,"Healthcare, Engineering, Finance","Arts, Technology",Entertainment,Teacher
433,29,Other,PhD,"Finance, Data Analysis, Healthcare",Arts,IT,Mechanical Engineer
434,36,Other,Master's,Programming,"Education, Sports",Entertainment,Mechanical Engineer
435,29,Female,PhD,Engineering,"Business, Technology",IT,Mechanical Engineer
436,23,Female,High School,"Writing, Programming, Design","Sports, Business",Healthcare,Data Scientist
437,31,Other,PhD,Programming,Education,Engineering,Sports Coach
438,40,Female,Master's,"Finance, Writing","Education, Healthcare",IT,Doctor
439,25,Other,Bachelor's,Marketing,"Arts, Business",Finance,Graphic Designer
440,29,Female,High School,"Writing, Data Analysis, Healthcare","Arts, Science",Marketing,Sports Coach
441,33,Male,High School,Engineering,"Technology, Science",Engineering,Sports Coach
442,29,Female,PhD,"Marketing, Data Analysis",Arts,IT,Mechanical Engineer
443,39,Other,Bachelor's,"Finance, Marketing",Technology,Entertainment,Financial Analyst
444,38,Female,Master's,Healthcare,"Healthcare, Business",Education,Teacher
445,25,Male,Bachelor's,Writing,"Business, Arts",Education,Artist
446,33,Female,High School,"Writing, Data Analysis, Marketing",Healthcare,Finance,Software Engineer
447,38,Female,PhD,"Healthcare, Programming, Writing",Technology,Healthcare,Financial Analyst
448,45,Other,PhD,Data Analysis,"Education, Science",Engineering,Mechanical Engineer
449,47,Female,High School,"Marketing, Data Analysis","Healthcare, Education",Entertainment,Graphic Designer
450,32,Male,Bachelor's,Finance,Arts,IT,Teacher
451,36,Other,Bachelor's,"Writing, Programming, Design","Business, Healthcare",Education,Teacher
452,33,Male,High School,"Data Analysis, Writing","Science, Healthcare",IT,Mechanical Engineer
453,34,Male,Bachelor's,"Programming, Finance, Marketing","Education, Sports",Engineering,Software Engineer
454,25,Female,High School,"Writing, Design, Engineering","Healthcare, Sports",Education,Graphic Designer
455,46,Other,Master's,"Engineering, Writing",Healthcare,Education,Artist
456,26,Female,PhD,Writing,"Business, Technology",Engineering,Teacher
457,20,Other,High School,"Programming, Engineering, Marketing","Education, Arts",Engineering,Mechanical Engineer
458,28,Female,Master's,"Programming, Data Analysis, Engineering",Science,Entertainment,Data Scientist
459,20,Male,PhD,"Writing, Programming, Healthcare",Healthcare,Engineering,Doctor
460,38,Male,High School,Engineering,"Arts, Education",Healthcare,Artist
461,21,Other,High School,"Data Analysis, Engineering",Science,Healthcare,Mechanical Engineer
462,26,Other,Bachelor's,"Engineering, Writing",Technology,Engineering,Mechanical Engineer
463,46,Female,Master's,Data Analysis,"Technology, Healthcare",Marketing,Marketing Manager
464,44,Other,Master's,Data Analysis,"Business, Technology",IT,Marketing Manager
465,29,Other,PhD,"Marketing, Writing",Education,Marketing,Financial Analyst
466,46,Male,High School,"Healthcare, Design, Finance","Healthcare, Technology",Finance,Data Scientist
467,29,Female,High School,"Healthcare, Finance, Marketing",Healthcare,Finance,Marketing Manager
468,38,Female,Bachelor's,"Programming, Design, Data Analysis","Technology, Healthcare",Healthcare,Financial Analyst
469,32,Female,Master's,Engineering,Healthcare,Engineering,Graphic Designer
470,50,Male,Master's,"Data Analysis, Finance, Design","Technology, Arts",Entertainment,Teacher
471,20,Male,Master's,Writing,Science,Engineering,Teacher
472,34,Female,Master's,"Marketing, Engineering, Data Analysis","Technology, Science",Marketing,Mechanical Engineer
473,50,Male,High School,"Engineering, Design, Finance",Technology,Finance,Doctor
474,41,Female,Bachelor's,Healthcare,Healthcare,Healthcare,Marketing Manager
475,32,Male,PhD,"Marketing, Programming","Science, Education",Education,Data Scientist
476,24,Other,PhD,"Engineering, Programming","Arts, Sports",Healthcare,Teacher
477,20,Female,PhD,"Data Analysis, Healthcare","Business, Sports",Healthcare,Software Engineer
478,31,Other,Bachelor's,"Design, Programming","Technology, Arts",Entertainment,Marketing Manager
479,28,Male,Master's,"Finance, Data Analysis","Sports, Science",Finance,Marketing Manager
480,29,Male,High School,"Data Analysis, Writing",Science,Entertainment,Marketing Manager
481,36,Other,PhD,"Marketing, Healthcare, Writing","Sports, Healthcare",Entertainment,Graphic Designer
482,45,Other,Bachelor's,Marketing,"Arts, Business",Marketing,Graphic Designer
483,23,Male,High School,"Engineering, Marketing, Design",Science,Marketing,Marketing Manager
484,40,Female,PhD,"Marketing, Design","Technology, Arts",Education,Software Engineer
485,44,Male,Master's,"Finance, Healthcare","Sports, Education",Finance,Marketing Manager
486,46,Female,Bachelor's,Finance,"Sports, Arts",Education,Marketing Manager
487,26,Male,PhD,"Finance, Engineering, Marketing","Healthcare, Business",Education,Artist
488,48,Other,High School,"Healthcare, Marketing","Education, Sports",Finance,Data Scientist
489,49,Male,High School,"Design, Finance, Data Analysis",Healthcare,Finance,Teacher
490,40,Other,PhD,"Programming, Writing",Healthcare,Healthcare,Software Engineer
491,35,Other,Master's,Healthcare,"Healthcare, Sports",Healthcare,Data Scientist
492,22,Other,PhD,"Healthcare, Writing","Science, Healthcare",Finance,Sports Coach
493,46,Male,High School,"Programming, Engineering, Data Analysis","Education, Science",Finance,Mechanical Engineer
494,45,Female,Bachelor's,Programming,Arts,IT,Data Scientist
495,35,Male,High School,Programming,"Arts, Science",Finance,Artist
496,49,Female,PhD,Data Analysis,Arts,Marketing,Teacher
497,40,Other,High School,"Programming, Data Analysis, Finance","Sports, Healthcare",Healthcare,Mechanical Engineer
498,22,Male,High School,Healthcare,"Business, Science",Healthcare,Sports Coach
499,41,Other,High School,Data Analysis,Healthcare,Entertainment,Doctor
500,21,Female,Bachelor's,Design,"Sports, Technology",IT,Marketing Manager
501,23,Female,Bachelor's,"Finance, Healthcare","Sports, Science",Education,Marketing Manager
502,44,Male,Bachelor's,"Finance, Design, Healthcare","Sports, Healthcare",IT,Marketing Manager
503,31,Male,High School,Marketing,"Sports, Business",Education,Doctor
504,22,Other,Bachelor's,Engineering,"Sports, Education",Engineering,Graphic Designer
505,47,Male,Master's,Engineering,"Technology, Sports",Healthcare,Software Engineer
506,29,Male,Bachelor's,"Data Analysis, Design, Programming","Business, Science",Engineering,Artist
507,31,Male,Master's,Marketing,Sports,Finance,Mechanical Engineer
508,25,Other,Master's,"Finance, Programming, Marketing",Sports,Healthcare,Artist
509,23,Other,PhD,Healthcare,Healthcare,Healthcare,Financial Analyst
510,33,Female,PhD,Finance,"Education, Sports",Marketing,Graphic Designer
511,24,Female,PhD,Design,Science,Engineering,Financial Analyst
512,34,Other,High School,"Design, Writing","Science, Sports",Marketing,Marketing Manager
513,45,Male,Master's,"Data Analysis, Engineering, Design",Education,IT,Software Engineer
514,19,Other,High School,Programming,Arts,Finance,Data Scientist
515,23,Female,Master's,"Writing, Design","Education, Arts",Entertainment,Financial Analyst
516,43,Female,Master's,"Marketing, Design",Arts,Finance,Doctor
517,50,Male,Bachelor's,Programming,Technology,IT,Teacher
518,30,Male,Master's,"Design, Engineering, Data Analysis","Healthcare, Arts",Finance,Graphic Designer
519,25,Female,Master's,Healthcare,"Sports, Healthcare",Finance,Teacher
520,45,Male,High School,"Engineering, Data Analysis",Technology,Marketing,Mechanical Engineer
521,50,Male,Master's,"Engineering, Data Analysis","Business, Education",Engineering,Marketing Manager
522,45,Other,PhD,"Design, Data Analysis, Writing","Education, Healthcare",Education,Data Scientist
523,32,Other,PhD,"Data Analysis, Design, Programming",Business,Education,Teacher
524,19,Other,Master's,"Data Analysis, Writing","Education, Business",Marketing,Artist
525,34,Female,High School,"Engineering, Healthcare, Programming",Science,Engineering,Marketing Manager
526,27,Female,Master's,"Marketing, Engineering","Arts, Business",IT,Data Scientist
527,26,Other,PhD,"Design, Finance","Sports, Education",IT,Mechanical Engineer
528,38,Female,High School,"Data Analysis, Writing, Finance","Education, Sports",Healthcare,Software Engineer
529,34,Other,High School,"Finance, Design, Marketing","Sports, Healthcare",Education,Financial Analyst
530,47,Male,Bachelor's,Marketing,Education,IT,Artist
531,29,Male,PhD,"Data Analysis, Engineering",Science,Marketing,Financial Analyst
532,31,Male,Bachelor's,Writing,Business,Marketing,Artist
533,48,Female,Bachelor's,"Engineering, Design, Writing","Healthcare, Business",Healthcare,Sports Coach
534,21,Other,High School,"Healthcare, Writing, Marketing",Technology,IT,Data Scientist
535,34,Male,High School,"Engineering, Marketing, Writing",Sports,Marketing,Teacher
536,19,Male,PhD,Engineering,"Arts, Science",Education,Software Engineer
537,34,Other,High School,"Design, Marketing",Education,Healthcare,Software Engineer
538,28,Other,High School,"Writing, Marketing, Design",Science,IT,Mechanical Engineer
539,31,Other,PhD,"Programming, Marketing",Education,Healthcare,Artist
540,27,Male,PhD,"Healthcare, Writing",Education,Entertainment,Doctor
541,50,Female,Master's,Engineering,"Science, Arts",Finance,Mechanical Engineer
542,22,Male,PhD,"Finance, Data Analysis, Design",Healthcare,Healthcare,Doctor
543,48,Male,Bachelor's,"Finance, Marketing, Programming",Sports,Entertainment,Mechanical Engineer
544,45,Male,High School,"Data Analysis, Marketing","Education, Arts",Marketing,Software Engineer
545,36,Male,PhD,"Programming, Writing, Engineering",Technology,Marketing,Artist
546,45,Male,High School,"Marketing, Engineering, Data Analysis","Business, Science",Engineering,Sports Coach
547,48,Female,Master's,Marketing,Healthcare,Marketing,Marketing Manager
548,22,Male,Bachelor's,"Data Analysis, Engineering","Sports, Education",Engineering,Marketing Manager
549,18,Other,PhD,Engineering,Sports,Finance,Mechanical Engineer
550,39,Male,Bachelor's,Writing,"Sports, Healthcare",Finance,Software Engineer
551,19,Male,PhD,"Healthcare, Data Analysis, Finance","Science, Arts",Entertainment,Artist
552,32,Other,PhD,"Engineering, Writing",Sports,IT,Marketing Manager
553,38,Other,Bachelor's,"Writing, Design","Education, Technology",IT,Mechanical Engineer
554,42,Female,Master's,Finance,Business,Entertainment,Teacher
555,26,Male,PhD,"Writing, Programming",Science,Healthcare,Artist
556,48,Other,Bachelor's,"Design, Finance, Marketing",Technology,Finance,Doctor
557,21,Male,Master's,"Programming, Data Analysis, Engineering",Technology,Entertainment,Teacher
558,44,Other,PhD,Engineering,"Education, Arts",Marketing,Artist
559,20,Other,PhD,"Marketing, Programming, Data Analysis",Business,Healthcare,Teacher
560,38,Male,Master's,"Healthcare, Finance, Data Analysis","Arts, Science",Healthcare,Marketing Manager
561,49,Male,PhD,Writing,"Sports, Arts",Engineering,Teacher
562,47,Male,Master's,"Design, Programming, Healthcare","Sports, Science",Finance,Doctor
563,19,Other,Master's,"Writing, Programming, Healthcare","Technology, Arts",Education,Software Engineer
564,41,Male,High School,"Marketing, Programming",Business,IT,Software Engineer
565,21,Other,PhD,Writing,Science,Engineering,Software Engineer
566,19,Other,Bachelor's,"Programming, Finance",Arts,Marketing,Doctor
567,25,Female,High School,"Design, Finance, Data Analysis",Healthcare,Education,Financial Analyst
568,35,Other,High School,"Data Analysis, Finance",Healthcare,Marketing,Financial Analyst
569,22,Other,PhD,"Writing, Programming, Data Analysis",Healthcare,Entertainment,Software Engineer
570,31,Other,Master's,Design,Healthcare,Engineering,Mechanical Engineer
571,33,Other,Bachelor's,"Engineering, Finance",Education,Education,Financial Analyst
572,40,Male,Master's,"Design, Programming, Marketing",Education,Education,Artist
573,26,Female,Bachelor's,Design,"Science, Technology",Healthcare,Marketing Manager
574,46,Other,Bachelor's,"Healthcare, Finance",Arts,IT,Financial Analyst
575,19,Female,Bachelor's,Writing,"Science, Education",IT,Marketing Manager
576,46,Male,Bachelor's,Healthcare,"Science, Healthcare",Healthcare,Artist
577,50,Female,High School,"Writing, Healthcare","Sports, Business",Education,Teacher
578,45,Other,Master's,"Marketing, Programming","Science, Technology",Marketing,Artist
579,47,Female,Bachelor's,"Finance, Marketing","Technology, Arts",Finance,Artist
580,37,Female,PhD,"Data Analysis, Marketing",Sports,Marketing,Financial Analyst
581,46,Other,PhD,"Programming, Healthcare",Science,Entertainment,Sports Coach
582,31,Female,Master's,"Design, Writing","Science, Business",Marketing,Teacher
583,31,Female,High School,"Engineering, Programming","Education, Sports",IT,Graphic Designer
584,37,Other,Master's,Finance,Technology,Marketing,Artist
585,40,Male,Master's,"Design, Finance, Engineering","Technology, Sports",Engineering,Artist
586,44,Female,PhD,"Healthcare, Marketing",Healthcare,Entertainment,Financial Analyst
587,45,Male,Master's,"Healthcare, Design, Marketing","Education, Technology",Healthcare,Sports Coach
588,33,Other,High School,Finance,"Business, Technology",Education,Mechanical Engineer
589,21,Male,Bachelor's,"Data Analysis, Programming, Marketing","Arts, Science",Education,Mechanical Engineer
590,50,Female,PhD,"Engineering, Data Analysis, Marketing",Science,Marketing,Data Scientist
591,25,Female,High School,"Data Analysis, Writing",Education,Finance,Teacher
592,50,Female,PhD,"Healthcare, Writing",Arts,IT,Artist
593,48,Male,Bachelor's,"Healthcare, Design","Healthcare, Arts",Entertainment,Teacher
594,50,Other,PhD,"Writing, Healthcare","Sports, Healthcare",Marketing,Mechanical Engineer
595,39,Male,Master's,"Data Analysis, Marketing, Programming",Technology,IT,Sports Coach
596,39,Male,Master's,"Programming, Data Analysis, Writing",Business,Healthcare,Teacher
597,21,Other,Bachelor's,Design,"Arts, Healthcare",Finance,Artist
598,40,Female,PhD,"Marketing, Programming, Engineering",Technology,IT,Financial Analyst
599,43,Female,High School,"Finance, Healthcare",Education,IT,Data Scientist
600,48,Other,Master's,"Programming, Finance","Education, Arts",Marketing,Software Engineer
601,22,Male,Master's,"Writing, Data Analysis, Design","Arts, Science",Entertainment,Financial Analyst
602,23,Male,PhD,"Finance, Writing, Data Analysis",Healthcare,Education,Financial Analyst
603,21,Other,Bachelor's,"Design, Healthcare",Education,Engineering,Artist
604,19,Other,High School,Engineering,"Science, Arts",Education,Software Engineer
605,48,Female,High School,"Engineering, Design","Healthcare, Education",Education,Doctor
606,30,Other,High School,Programming,Education,Engineering,Software Engineer
607,32,Male,High School,"Programming, Marketing","Education, Healthcare",IT,Doctor
608,19,Other,PhD,"Engineering, Data Analysis, Writing",Technology,Finance,Graphic Designer
609,46,Male,PhD,Programming,Education,Engineering,Teacher
610,39,Male,High School,"Finance, Data Analysis, Programming","Science, Sports",Marketing,Financial Analyst
611,28,Male,PhD,Finance,"Healthcare, Science",Entertainment,Data Scientist
612,39,Male,Master's,"Programming, Writing, Design","Healthcare, Sports",Marketing,Teacher
613,45,Male,Master's,Data Analysis,"Technology, Business",Finance,Sports Coach
614,36,Other,High School,"Finance, Writing, Data Analysis",Business,Engineering,Teacher
615,31,Other,Master's,"Healthcare, Marketing, Engineering",Business,Finance,Mechanical Engineer
616,22,Other,Master's,"Healthcare, Engineering, Finance",Education,IT,Sports Coach
617,25,Male,Bachelor's,"Data Analysis, Writing, Finance","Business, Healthcare",Engineering,Software Engineer
618,46,Male,Master's,Finance,Business,Engineering,Doctor
619,35,Male,Master's,"Healthcare, Writing, Engineering",Business,Finance,Artist
620,41,Female,High School,"Writing, Marketing","Business, Education",Engineering,Financial Analyst
621,22,Other,Bachelor's,Healthcare,"Science, Sports",Entertainment,Artist
622,32,Female,Bachelor's,Programming,"Technology, Education",Engineering,Mechanical Engineer
623,19,Male,Master's,Programming,Healthcare,Finance,Financial Analyst
624,33,Female,Master's,"Healthcare, Design","Technology, Science",Healthcare,Artist
625,22,Other,PhD,"Data Analysis, Programming","Arts, Business",Healthcare,Graphic Designer
626,35,Other,PhD,Data Analysis,"Sports, Arts",IT,Artist
627,20,Other,PhD,Design,Science,IT,Artist
628,24,Other,PhD,"Marketing, Programming, Writing","Arts, Science",Finance,Data Scientist
629,48,Female,High School,Engineering,Sports,Healthcare,Doctor
630,21,Male,High School,Healthcare,Healthcare,Education,Marketing Manager
631,19,Male,Bachelor's,Design,"Healthcare, Business",Engineering,Sports Coach
632,42,Other,Master's,"Finance, Healthcare, Programming","Arts, Science",Healthcare,Sports Coach
633,48,Male,Bachelor's,"Design, Finance, Engineering","Education, Healthcare",Marketing,Sports Coach
634,48,Male,Bachelor's,Data Analysis,Science,Marketing,Teacher
635,44,Female,High School,"Healthcare, Finance",Sports,Engineering,Artist
636,18,Other,PhD,"Design, Finance",Science,Finance,Mechanical Engineer
637,44,Other,High School,Data Analysis,Arts,Entertainment,Data Scientist
638,35,Other,High School,Programming,"Business, Arts",Entertainment,Graphic Designer
639,39,Other,Master's,"Writing, Marketing","Sports, Science",Marketing,Data Scientist
640,44,Male,Bachelor's,"Healthcare, Marketing","Technology, Education",Healthcare,Doctor
641,48,Female,PhD,Finance,Sports,IT,Artist
642,36,Other,Bachelor's,"Programming, Design",Arts,IT,Artist
643,29,Male,Master's,"Programming, Finance, Healthcare","Education, Science",Healthcare,Sports Coach
644,42,Male,Bachelor's,"Engineering, Design, Programming",Technology,Marketing,Marketing Manager
645,40,Other,Master's,"Data Analysis, Finance, Engineering",Sports,Engineering,Graphic Designer
646,37,Female,Bachelor's,"Data Analysis, Finance, Engineering",Education,Marketing,Teacher
647,42,Other,Bachelor's,"Healthcare, Programming","Technology, Sports",Engineering,Sports Coach
648,18,Other,Bachelor's,Finance,Science,Engineering,Sports Coach
649,21,Male,Bachelor's,"Healthcare, Design","Arts, Sports",Healthcare,Software Engineer
650,39,Other,Bachelor's,"Writing, Design",Sports,Healthcare,Software Engineer
651,30,Other,Bachelor's,"Finance, Healthcare, Writing",Science,Marketing,Marketing Manager
652,26,Female,Master's,"Data Analysis, Design, Finance",Business,Engineering,Mechanical Engineer
653,36,Male,PhD,Engineering,"Education, Business",Marketing,Graphic Designer
654,30,Other,High School,"Design, Finance",Business,Entertainment,Data Scientist
655,40,Male,Master's,"Engineering, Writing, Marketing","Arts, Sports",Entertainment,Graphic Designer
656,30,Female,Bachelor's,Design,"Education, Science",Marketing,Financial Analyst
657,33,Male,Master's,"Engineering, Programming","Healthcare, Technology",Engineering,Teacher
658,34,Other,PhD,Writing,Sports,Education,Data Scientist
659,18,Other,High School,Writing,"Business, Sports",Engineering,Mechanical Engineer
660,30,Male,Master's,"Healthcare, Data Analysis, Marketing",Sports,Entertainment,Mechanical Engineer
661,41,Female,Bachelor's,"Data Analysis, Engineering, Design","Healthcare, Business",Finance,Graphic Designer
662,37,Female,High School,"Programming, Engineering, Finance",Science,IT,Data Scientist
663,31,Male,High School,Writing,"Business, Science",Engineering,Software Engineer
664,22,Female,High School,"Data Analysis, Finance","Healthcare, Education",IT,Software Engineer
665,43,Other,Bachelor's,"Writing, Finance","Business, Healthcare",Education,Sports Coach
666,37,Male,Bachelor's,"Engineering, Healthcare",Healthcare,Healthcare,Marketing Manager
667,29,Female,PhD,Engineering,Healthcare,Engineering,Software Engineer
668,35,Other,PhD,"Writing, Healthcare","Arts, Business",Finance,Artist
669,33,Female,PhD,Engineering,"Arts, Education",Engineering,Sports Coach
670,43,Other,High School,"Writing, Design","Education, Science",Finance,Doctor
671,20,Other,High School,Programming,Education,Entertainment,Teacher
672,25,Male,Master's,"Marketing, Writing, Engineering","Sports, Arts",Education,Mechanical Engineer
673,26,Other,High School,"Data Analysis, Marketing, Programming",Arts,Education,Graphic Designer
674,50,Male,PhD,"Healthcare, Programming",Technology,Entertainment,Financial Analyst
675,33,Male,Master's,"Marketing, Data Analysis",Arts,Healthcare,Software Engineer
676,31,Male,Bachelor's,"Engineering, Healthcare",Education,Finance,Artist
677,46,Female,High School,"Design, Marketing",Technology,Entertainment,Data Scientist
678,20,Male,Master's,"Programming, Design, Data Analysis","Education, Science",Marketing,Marketing Manager
679,21,Male,Master's,"Healthcare, Programming",Sports,Healthcare,Marketing Manager
680,47,Other,Bachelor's,"Design, Writing, Marketing","Science, Business",IT,Software Engineer
681,20,Other,Bachelor's,"Finance, Programming, Writing","Sports, Education",Marketing,Financial Analyst
682,33,Other,Master's,"Design, Finance, Data Analysis","Arts, Sports",Education,Graphic Designer
683,48,Male,Master's,Finance,"Sports, Technology",Marketing,Financial Analyst
684,27,Male,Bachelor's,"Marketing, Data Analysis, Writing","Sports, Education",Engineering,Financial Analyst
685,40,Other,Master's,Marketing,Sports,Healthcare,Data Scientist
686,32,Male,High School,"Design, Finance, Healthcare",Technology,IT,Mechanical Engineer
687,47,Female,Master's,"Healthcare, Finance",Business,Marketing,Doctor
688,35,Male,Bachelor's,"Data Analysis, Writing, Design","Science, Arts",Healthcare,Graphic Designer
689,49,Male,High School,"Design, Engineering, Data Analysis",Science,Entertainment,Doctor
690,33,Other,PhD,"Design, Writing, Marketing","Education, Sports",Entertainment,Marketing Manager
691,18,Male,Bachelor's,"Healthcare, Data Analysis, Finance","Healthcare, Science",Finance,Doctor
692,46,Other,Master's,"Design, Programming","Arts, Sports",Entertainment,Graphic Designer
693,18,Female,Master's,Design,Healthcare,Finance,Data Scientist
694,18,Female,Bachelor's,Design,"Arts, Business",IT,Marketing Manager
695,22,Other,High School,"Data Analysis, Programming",Science,Marketing,Sports Coach
696,23,Male,PhD,Design,Sports,Finance,Artist
697,23,Female,PhD,Data Analysis,Education,Entertainment,Marketing Manager
698,32,Male,Master's,Writing,"Sports, Arts",IT,Software Engineer
699,29,Male,Master's,Design,Sports,IT,Artist
700,49,Male,Bachelor's,"Writing, Healthcare, Data Analysis",Sports,Finance,Mechanical Engineer
701,30,Female,Master's,"Marketing, Healthcare",Technology,Entertainment,Mechanical Engineer
702,37,Other,Master's,Design,Education,Entertainment,Sports Coach
703,50,Other,High School,Finance,"Healthcare, Business",Marketing,Artist
704,36,Male,PhD,"Writing, Data Analysis",Healthcare,Finance,Graphic Designer
705,37,Female,Master's,"Finance, Design","Education, Business",Entertainment,Teacher
706,48,Other,PhD,"Marketing, Design",Sports,Healthcare,Marketing Manager
707,21,Male,Master's,"Healthcare, Finance","Arts, Business",Engineering,Teacher
708,34,Male,High School,"Marketing, Writing, Programming",Healthcare,Engineering,Doctor
709,29,Female,High School,"Data Analysis, Finance","Arts, Sports",Healthcare,Data Scientist
710,50,Other,Master's,"Design, Writing",Technology,Finance,Financial Analyst
711,18,Female,Master's,Healthcare,"Healthcare, Sports",Education,Doctor
712,22,Other,PhD,Design,Technology,Marketing,Teacher
713,50,Male,High School,"Writing, Engineering, Programming",Healthcare,Education,Teacher
714,21,Female,Master's,"Engineering, Marketing",Technology,Engineering,Software Engineer
715,43,Male,Bachelor's,"Data Analysis, Design, Finance","Sports, Education",Healthcare,Sports Coach
